1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.55360840816601E-02	 6:-3.26243517625975E-04	 7:75.626962277991	 8:66.4485769634677	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:3	 12:1	 13:1	 14:1	 15:1	 16:3	 17:1
1	 1:.152691283148529	 2:-8.51772291695941E-04	 3:.307712317245358	 4:-6.42289023769467E-05	 5:1.63131363422108E-02	 6:3.54803829861996E-05	 7:-9.43861269604793	 8:-16.6020932362035	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:5	 12:2	 13:2	 14:1	 15:4	 16:1	 17:1
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-7.95293636169084E-03	 6:-2.63283803559279E-04	 7:-9.43861269604793	 8:-8.09374643194527	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:1	 12:2	 13:2	 14:3	 15:4	 16:3	 17:1
1	 1:-.119189460264588	 2:-2.23413456589836E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.19972818123411E-02	 6:-2.99328399153429E-04	 7:18.916579103741	 8:24.8107350028208	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:10	 12:1	 13:8	 14:3	 15:1	 16:3	 17:2
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.45249977189975E-02	 6:-3.1717775570587E-04	 7:47.2717704782021	 8:52.3340543582427	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:1	 12:3	 13:2	 14:1	 15:2	 16:3	 17:2
1	 1:.7870796844458	 2:1.19756109729187E-02	 3:1.54740938361858	 4:1.37113888322689E-02	 5:4.68564317159129E-03	 6:1.09229076151237E-03	 7:-8.69242342696591	 8:-12.322133659606	 9:4.86391984719306E-02	 10:-1.55244820750308	 11:9	 12:2	 13:4	 14:1	 15:20	 16:3	 17:1
1	 1:-2.85625457935488E-02	 2:-1.55575307948421E-03	 3:.307712317245358	 4:-1.7401193706446E-03	 5:-5.9307636363657E-03	 6:-2.3266774252066E-04	 7:-9.43861269604793	 8:-14.3891442587832	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:1	 12:2	 13:2	 14:1	 15:4	 16:1	 17:1
2	 1:.152691283148529	 2:1.66741494115602E-02	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:4.68564317159129E-03	 6:3.61220672464431E-04	 7:-6.14149738038242	 8:-12.3604541654267	 9:4.25355200606798E-02	 10:-1.55244820750308	 11:10	 12:3	 13:2	 14:1	 15:1	 16:3	 17:1
1	 1:-.119189460264588	 2:1.78175583716653E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-3.40304772970927E-03	 6:-1.06016499898132E-04	 7:-9.43861269604793	 8:-14.1670624058254	 9:9.88450074784164E-02	 10:-1.55244820750308	 11:1	 12:1	 13:1	 14:1	 15:4	 16:3	 17:2
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-3.90859091104056E-03	 6:-2.31207754374221E-04	 7:23.6424443328179	 8:28.8098495927654	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:9	 12:1	 13:1	 14:1	 15:3	 16:3	 17:1
1	 1:.152691283148529	 2:-1.00856801261242E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.14917386310098E-02	 6:-2.48774943627972E-04	 7:-1.70537868483127	 8:-2.84089849087182	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:5	 12:1	 13:1	 14:3	 15:3	 16:3	 17:1
1	 1:.696452769974761	 2:6.33096501992554E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:9.23553180357285E-03	 6:-7.85089128772076E-05	 7:-.757022995593824	 8:-8.40968703826184	 9:-.011335175949846	 10:-1.55244820750308	 11:9	 12:3	 13:2	 14:3	 15:4	 16:3	 17:1
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.09861954496785E-02	 6:-2.92884062358656E-04	 7:-9.43861269604793	 8:-9.7698458669315	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:8	 12:1	 13:1	 14:1	 15:5	 16:1	 17:2
1	 1:-.119189460264588	 2:1.21537129426416E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.19972818123411E-02	 6:-2.55465039020821E-04	 7:-9.43861269604793	 8:-15.10199907696	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:10	 12:2	 13:2	 14:4	 15:2	 16:1	 17:1
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.45249977189975E-02	 6:-3.10351127753984E-04	 7:18.916579103741	 8:.580803958879692	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:1	 12:3	 13:2	 14:1	 15:3	 16:3	 17:1
1	 1:-2.85625457935488E-02	 2:-2.17013631246306E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.30083681750037E-02	 6:-3.13373048394929E-04	 7:7.57450229875986	 8:7.16758142871277	 9:4.36681036656341E-02	 10:-1.55244820750308	 11:8	 12:1	 13:2	 14:2	 15:4	 16:3	 17:1
2	 1:-.119189460264588	 2:-1.17816338421596E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.55360840816601E-02	 6:-3.26243517625975E-04	 7:-9.43861269604793	 8:9.99048611913204	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:10	 12:1	 13:1	 14:1	 15:5	 16:1	 17:1
1	 1:-.119189460264588	 2:-2.4581284529219E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:2.08630249741924E-02	 6:2.20055563698561E-04	 7:-9.43861269604793	 8:-16.670279084139	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:10	 12:2	 13:10	 14:7	 15:3	 16:3	 17:1
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.40194545376663E-02	 6:-2.88014401095413E-04	 7:11.8277810474618	 8:24.105008724357	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:10	 12:3	 13:2	 14:1	 15:13	 16:3	 17:1
1	 1:-2.85625457935488E-02	 2:-1.84590499632969E-04	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:3.75459499581248E-02	 6:8.05113117945736E-04	 7:-1.05474612808484	 8:-1.72185367877635	 9:-4.07477670715457E-03	 10:-1.55244820750308	 11:1	 12:3	 13:2	 14:1	 15:1	 16:3	 17:1
2	 1:-.119189460264588	 2:-2.0389398929207E-03	 3:.307712317245358	 4:-1.65186159501504E-04	 5:6.70781589691643E-03	 6:-1.04436165728273E-04	 7:-9.43861269604793	 8:-8.61295522041528	 9:-4.33249229310288E-03	 10:-1.55244820750308	 11:1	 12:2	 13:4	 14:3	 15:2	 16:3	 17:1
1	 1:-.119189460264588	 2:-2.5221267063572E-03	 3:3.40695498317842	 4:3.14664051168918E-02	 5:5.47344181233885E-02	 6:5.61818989357969E-04	 7:-7.10804902143469	 8:-7.95235956385214	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:4	 12:2	 13:2	 14:4	 15:1	 16:3	 17:1
2	 1:-.119189460264588	 2:-2.4581284529219E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-5.9307636363657E-03	 6:-1.97499382561072E-04	 7:-9.43861269604793	 8:-16.3138516750506	 9:7.85101246293964E-02	 10:-1.55244820750308	 11:4	 12:1	 13:1	 14:1	 15:4	 16:3	 17:1
1	 1:-.119189460264588	 2:-2.42612932620425E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:4.68564317159129E-03	 6:-1.1758535874303E-04	 7:-9.43861269604793	 8:-12.1222665128535	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:5	 12:2	 13:2	 14:1	 15:4	 16:3	 17:1
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-5.42522045503441E-03	 6:2.21602665264797E-05	 7:12.8404663017898	 8:24.7771290298878	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:10	 12:2	 13:4	 14:5	 15:1	 16:3	 17:1
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.19972818123411E-02	 6:-2.01043160988385E-04	 7:1.19458417570694	 8:-5.53548904302044	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:10	 12:3	 13:2	 14:1	 15:11	 16:3	 17:1
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.40194545376663E-02	 6:-3.0266161402898E-04	 7:17.1443794833392	 8:32.0444277691903	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:1	 12:3	 13:2	 14:4	 15:1	 16:3	 17:2
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.14917386310098E-02	 6:-2.84573780607663E-04	 7:9.46484822025945	 8:22.5367282937424	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:5	 12:2	 13:2	 14:1	 15:3	 16:3	 17:1
2	 1:-2.85625457935488E-02	 2:5.99220093067473E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-9.46956590568469E-03	 6:-2.11488811962729E-04	 7:8.46992933659271	 8:9.24761648604464	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:10	 12:3	 13:2	 14:1	 15:13	 16:3	 17:2
2	 1:-.119189460264588	 2:-1.87574434666069E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-.013513911356335	 6:-2.89079355055907E-04	 7:18.916579103741	 8:9.99048611913204	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:9	 12:1	 13:1	 14:1	 15:20	 16:3	 17:1
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.55360840816601E-02	 6:-3.26243517625975E-04	 7:75.626962277991	 8:66.4485769634677	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:5	 12:1	 13:1	 14:3	 15:2	 16:3	 17:1
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:1.58075931608796E-02	 6:1.59583927975164E-04	 7:-8.04409487131764	 8:-9.66677399999522	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:1	 12:2	 13:2	 14:1	 15:1	 16:3	 17:1
2	 1:.424572026561645	 2:-3.97384692305331E-04	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:5.72621340300449E-02	 6:1.0869715152711E-03	 7:-8.30440488795145	 8:-14.436803638579	 9:-1.11561553748558E-02	 10:-1.55244820750308	 11:1	 12:2	 13:2	 14:1	 15:1	 16:3	 17:1
1	 1:1.9652295725693	 2:1.23926874721598E-02	 3:3.40695498317842	 4:7.94504683118723E-03	 5:7.95060340086215E-02	 6:6.09967716491671E-04	 7:-1.50952498099467	 8:.321018545890465	 9:-1.45571374296528E-02	 10:-1.55244820750308	 11:5	 12:2	 13:2	 14:2	 15:1	 16:3	 17:1
1	 1:.06206436867749	 2:-1.20376268559007E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.25028249936724E-02	 6:-2.8883359644964E-04	 7:-9.43861269604793	 8:-9.7698458669315	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:5	 12:2	 13:4	 14:6	 15:2	 16:1	 17:2
1	 1:-2.85625457935488E-02	 2:1.63775976693712E-03	 3:.307712317245358	 4:-3.1662204518834E-04	 5:1.65238408360358E-03	 6:4.42694390110095E-05	 7:-9.43861269604793	 8:-13.7813417162292	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:9	 12:2	 13:2	 14:4	 15:13	 16:3	 17:1
1	 1:.333945112090606	 2:-1.14509762004772E-03	 3:.307712317245358	 4:.00177319317729	 5:4.46235544967628E-02	 6:1.24974276251455E-03	 7:-8.26644905372591	 8:-12.0827591168151	 9:-3.77725443926649E-03	 10:-1.55244820750308	 11:1	 12:4	 13:2	 14:1	 15:2	 16:3	 17:1
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.50305409003288E-02	 6:-3.26243517625975E-04	 7:75.626962277991	 8:66.4485769634677	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:5	 12:3	 13:2	 14:7	 15:13	 16:3	 17:1
2	 1:-.119189460264588	 2:-6.99534635001927E-06	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-5.42522045503441E-03	 6:-1.95285387923351E-04	 7:-7.31197332169695	 8:-13.7689604568761	 9:.01452596046116	 10:-1.55244820750308	 11:9	 12:1	 13:1	 14:3	 15:2	 16:3	 17:2
1	 1:.152691283148529	 2:-1.7477478397901E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-9.46956590568469E-03	 6:-2.90417374134477E-04	 7:-9.43861269604793	 8:-6.94694117651223	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:5	 12:1	 13:2	 14:1	 15:5	 16:3	 17:1
1	 1:.877706598916839	 2:1.82655461457124E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-9.46956590568469E-03	 6:-2.82043377171061E-04	 7:-9.43861269604793	 8:-13.7813417162292	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:1	 12:2	 13:2	 14:3	 15:5	 16:1	 17:2
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.19972818123411E-02	 6:-2.54755069713825E-04	 7:-5.18533394734598	 8:-1.30113221910937	 9:1.48200569544257E-02	 10:-1.55244820750308	 11:10	 12:2	 13:2	 14:4	 15:1	 16:3	 17:2
1	 1:-2.85625457935488E-02	 2:-2.27893334330307E-03	 3:1.54740938361858	 4:4.22140666256051E-03	 5:-1.09861954496785E-02	 6:-2.75972229388286E-04	 7:-9.43861269604793	 8:-3.11585645123249	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:5	 12:2	 13:2	 14:8	 15:4	 16:3	 17:1
1	 1:-2.85625457935488E-02	 2:2.57213426709245E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.25028249936724E-02	 6:-1.74583151046875E-04	 7:9.46484822025945	 8:5.28564525072371	 9:.04409873738945	 10:-1.55244820750308	 11:9	 12:3	 13:2	 14:2	 15:1	 16:3	 17:1
1	 1:.605825855503723	 2:7.04561218221972E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:3.16901362759743E-03	 6:3.89629847433015E-04	 7:-.416506349628496	 8:.607536300380408	 9:1.40142080375796E-02	 10:-1.55244820750308	 11:8	 12:2	 13:2	 14:1	 15:13	 16:3	 17:1
1	 1:-2.85625457935488E-02	 2:-1.13976443215478E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-6.43630681769698E-03	 6:-2.63383927445008E-04	 7:-9.43861269604793	 8:-10.1731179655628	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:4	 12:2	 13:2	 14:2	 15:2	 16:1	 17:1
1	 1:-2.85625457935488E-02	 2:2.77052885274188E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.19972818123411E-02	 6:-2.74047120305854E-04	 7:-9.43861269604793	 8:-9.7698458669315	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:9	 12:1	 13:1	 14:6	 15:2	 16:1	 17:1
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.50305409003288E-02	 6:-3.25151257153673E-04	 7:-9.43861269604793	 8:24.105008724357	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:1	 12:2	 13:2	 14:1	 15:1	 16:3	 17:1
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.09861954496785E-02	 6:-3.13900974288965E-04	 7:24.5876172935677	 8:24.105008724357	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:1	 12:1	 13:1	 14:1	 15:3	 16:3	 17:1
1	 1:-2.85625457935488E-02	 2:-1.96534190147011E-03	 3:1.54740938361858	 4:5.44879882442811E-04	 5:-1.09861954496785E-02	 6:-2.89088457217408E-04	 7:-9.43861269604793	 8:4.14304090069567	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:10	 12:2	 13:2	 14:1	 15:5	 16:3	 17:1
1	 1:.06206436867749	 2:2.45053758556539E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.14917386310098E-02	 6:-2.91154649953281E-04	 7:6.02785532638538	 8:16.4061782124161	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:4	 12:3	 13:2	 14:1	 15:3	 16:3	 17:2
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-8.45847954302212E-03	 6:3.98334773187206E-04	 7:-9.43861269604793	 8:-1.30113221910937	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:10	 12:4	 13:1	 14:7	 15:1	 16:3	 17:1
1	 1:.243318197619568	 2:-7.68574562230055E-04	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.45249977189975E-02	 6:-3.18816146414323E-04	 7:-9.43861269604793	 8:-4.12403690952864	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:8	 12:2	 13:2	 14:6	 15:2	 16:1	 17:1
1	 1:.152691283148529	 2:.012117473766967	 3:2.1672579168052	 4:8.31017557610509E-03	 5:3.14794317821494E-02	 6:1.36298434098594E-03	 7:.14881096468135	 8:-2.05943354220583	 9:-8.13300831436984E-03	 10:-1.55244820750308	 11:4	 12:3	 13:2	 14:8	 15:13	 16:3	 17:1
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.45249977189975E-02	 6:-3.10296514730369E-04	 7:-9.43861269604793	 8:9.99048611913204	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:4	 12:2	 13:4	 14:1	 15:2	 16:3	 17:1
2	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-3.90859091104056E-03	 6:-8.59596784839575E-06	 7:16.5536462765387	 8:17.0477472100267	 9:6.20633062944138E-02	 10:-1.55244820750308	 11:9	 12:1	 13:1	 14:4	 15:1	 16:3	 17:2
1	 1:-2.85625457935488E-02	 2:-1.23576181230772E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-7.44739318035955E-03	 6:-2.06033100937191E-04	 7:1.75422591485452	 8:-8.20981946807368	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:4	 12:3	 13:2	 14:3	 15:1	 16:3	 17:1
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:2.66347044626615E-03	 6:8.05117998242128E-05	 7:-5.41524110215619	 8:-2.07602375224192	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:10	 12:3	 13:2	 14:2	 15:4	 16:3	 17:1
2	 1:-.119189460264588	 2:-2.20213543918071E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.60416272629914E-02	 6:-3.26243517625975E-04	 7:-9.43861269604793	 8:-8.82887777793697	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:1	 12:3	 13:2	 14:6	 15:2	 16:3	 17:2
2	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:1.32798772542231E-02	 6:1.08044707463567E-04	 7:-5.03866898691024	 8:-9.11279055610884	 9:-1.41126799066841E-02	 10:-1.55244820750308	 11:4	 12:3	 13:2	 14:8	 15:4	 16:3	 17:1
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-5.9307636363657E-03	 6:-1.77395721763052E-04	 7:-5.18533394734598	 8:-4.8297627645567	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:4	 12:3	 13:2	 14:8	 15:4	 16:3	 17:1
2	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-9.46956590568469E-03	 6:-1.84959625533742E-04	 7:-9.43861269604793	 8:-3.72076481089731	 9:-.002995708181556	 10:-1.55244820750308	 11:8	 12:2	 13:2	 14:1	 15:20	 16:3	 17:2
2	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.45249977189975E-02	 6:-2.51150610155229E-04	 7:-9.43861269604793	 8:2.9332246048017	 9:7.83317514631102E-02	 10:-1.55244820750308	 11:9	 12:3	 13:2	 14:2	 15:2	 16:1	 17:1
1	 1:.06206436867749	 2:-3.58985740244153E-04	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.14917386310098E-02	 6:-2.71867150455654E-04	 7:-9.43861269604793	 8:-15.67228267744	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:4	 12:1	 13:1	 14:1	 15:2	 16:1	 17:1
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-3.90859091104056E-03	 6:-1.67046553787993E-04	 7:-9.43861269604793	 8:-7.65266745497597	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:4	 12:2	 13:2	 14:1	 15:4	 16:3	 17:1
1	 1:.333945112090606	 2:-4.56583076732981E-04	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:4.68564317159129E-03	 6:9.87887100868483E-05	 7:-7.02197712070871	 8:-12.7852211296032	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:1	 12:3	 13:2	 14:1	 15:4	 16:3	 17:2
1	 1:.515198941032684	 2:7.3325111731828E-04	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-7.44739318035955E-03	 6:-2.36596239361808E-04	 7:-9.43861269604793	 8:-13.7813417162292	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:5	 12:3	 13:2	 14:8	 15:2	 16:1	 17:2
1	 1:.152691283148529	 2:-6.5337770604652E-04	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.04806522683473E-02	 6:-1.69886431015978E-04	 7:-9.43861269604793	 8:-12.5927505573508	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:9	 12:2	 13:2	 14:7	 15:4	 16:3	 17:2
1	 1:-2.85625457935488E-02	 2:1.09687051178034E-02	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:7.21335907824771E-03	 6:2.28490090269425E-04	 7:-3.89085791739179	 8:-8.11292383400076	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:1	 12:2	 13:2	 14:4	 15:1	 16:3	 17:1
1	 1:.333945112090606	 2:-5.48313906763571E-04	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.19972818123411E-02	 6:-2.90810284501853E-04	 7:-1.84347201260475	 8:10.9462930881803	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:5	 12:3	 13:2	 14:3	 15:3	 16:3	 17:1
1	 1:.243318197619568	 2:2.16574535777832E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-3.40304772970927E-03	 6:-2.42221380794162E-04	 7:-6.16685968156093	 8:-3.58117034604776	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:9	 12:4	 13:1	 14:9	 15:3	 16:3	 17:2
2	 1:.152691283148529	 2:5.04990681132358E-04	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-8.45847954302212E-03	 6:-.000250677297293	 7:-4.9614770815558	 8:-9.32412391770479	 9:.184383885050564	 10:-1.55244820750308	 11:9	 12:2	 13:2	 14:1	 15:4	 16:3	 17:2
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-9.46956590568469E-03	 6:-2.75180340545868E-04	 7:-9.43861269604793	 8:-18.2385595147536	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:10	 12:2	 13:5	 14:4	 15:1	 16:3	 17:1
1	 1:.515198941032684	 2:1.75210596330872E-02	 3:.307712317245358	 4:-1.7401193706446E-03	 5:5.01845294914069E-02	 6:7.78158979196901E-04	 7:-5.65779453066992	 8:-5.27617533738139	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:1	 12:1	 13:1	 14:3	 15:2	 16:3	 17:1
1	 1:-.119189460264588	 2:-2.1669363997913E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:4.00736658647812E-02	 6:8.23019871237718E-04	 7:-7.95943123118536	 8:-11.5245002428436	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:4	 12:2	 13:2	 14:1	 15:1	 16:3	 17:2
1	 1:.152691283148529	 2:-1.78614679185128E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:8.15282067339466E-02	 6:1.73502493475788E-03	 7:-3.70880695375047	 8:-5.69637978208017	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:4	 12:2	 13:2	 14:1	 15:3	 16:3	 17:1
1	 1:.06206436867749	 2:-7.17375959481817E-04	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.04806522683473E-02	 6:-2.5325321156441E-04	 7:-9.43861269604793	 8:-11.1812980004233	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:8	 12:2	 13:2	 14:4	 15:2	 16:1	 17:2
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:1.27743340728918E-02	 6:-1.02230824387611E-04	 7:5.48517226026463	 8:7.86650648324594	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:5	 12:3	 13:2	 14:3	 15:13	 16:3	 17:1
1	 1:.06206436867749	 2:1.18977199289004E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:1.35754539609724E-04	 6:-1.10030557133841E-04	 7:-.242334159541277	 8:1.59806711256313	 9:-1.33171555138829E-02	 10:-1.55244820750308	 11:10	 12:2	 13:2	 14:1	 15:3	 16:3	 17:1
1	 1:.515198941032684	 2:-1.0619263917473E-04	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:1.65238408360358E-03	 6:3.61407267143826E-04	 7:-5.07627562695051	 8:-12.9132998376345	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:4	 12:2	 13:2	 14:2	 15:2	 16:1	 17:2
2	 1:.152691283148529	 2:-6.1391211653475E-04	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:6.41297720941009E-04	 6:1.66368989408647E-04	 7:-9.43861269604793	 8:-16.1118762420355	 9:.103706522927764	 10:-1.55244820750308	 11:8	 12:2	 13:2	 14:2	 15:2	 16:3	 17:1
1	 1:.243318197619568	 2:-3.84585041618272E-04	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:6.41297720941009E-04	 6:-1.12838576755615E-04	 7:-7.07567986884557	 8:-14.7099289693063	 9:4.82839755443785E-02	 10:-1.55244820750308	 11:4	 12:2	 13:2	 14:6	 15:2	 16:1	 17:2
1	 1:.06206436867749	 2:-2.21493508986777E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-3.40304772970927E-03	 6:-1.86876542662632E-04	 7:-6.16685968156093	 8:-8.46696687676161	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:9	 12:2	 13:2	 14:2	 15:1	 16:3	 17:1
