2	 1:24.94	 2:24.75	 3:24.56	 4:25.38	 5:121	 6:34	 7:53	 8:40	 9:.08	 10:.19	 11:.06	 12:.06	 13:390	 14:.769230769231	 15:0	 16:0
1	 1:25.56	 2:25.56	 3:25.13	 4:25.75	 5:0	 6:0	 7:0	 8:0	 9:.06	 10:.05	 11:.06	 12:.06	 13:450	 14:-1.92307692308	 15:0	 16:0
1	 1:25.56	 2:25.56	 3:25.13	 4:25.75	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.05	 11:.06	 12:.06	 13:445	 14:-1.79615384615	 15:0	 16:0
1	 1:25.56	 2:25.56	 3:25.19	 4:25.75	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.05	 11:.06	 12:.06	 13:445	 14:-1.63076923077	 15:0	 16:0
1	 1:25.56	 2:25.56	 3:25.19	 4:25.81	 5:0	 6:0	 7:0	 8:0	 9:.06	 10:.07	 11:.06	 12:.07	 13:440	 14:-1.52307692308	 15:0	 16:0
1	 1:25.63	 2:25.56	 3:25.19	 4:25.75	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.05	 11:.06	 12:.07	 13:445	 14:-1.48076923077	 15:0	 16:0
1	 1:25.63	 2:25.56	 3:25.19	 4:25.81	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.04	 11:.06	 12:.06	 13:440	 14:-1.46153846154	 15:0	 16:0
1	 1:25.56	 2:25.56	 3:25.19	 4:25.69	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.05	 11:.07	 12:.06	 13:440	 14:-1.36538461538	 15:0	 16:0
1	 1:25.56	 2:25.56	 3:25.19	 4:25.69	 5:0	 6:0	 7:0	 8:0	 9:.06	 10:.05	 11:.06	 12:.06	 13:430	 14:-1.38076923077	 15:0	 16:0
1	 1:25.56	 2:25.56	 3:25.19	 4:25.69	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.04	 11:.07	 12:.06	 13:430	 14:-1.36153846154	 15:0	 16:0
1	 1:25.56	 2:25.56	 3:25.13	 4:25.75	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.05	 11:.07	 12:.05	 13:425	 14:-1.40384615385	 15:0	 16:0
1	 1:25.56	 2:25.56	 3:25.13	 4:25.63	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.05	 11:.07	 12:.06	 13:430	 14:-1.41538461538	 15:0	 16:0
1	 1:25.56	 2:25.56	 3:25.13	 4:25.69	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.05	 11:.06	 12:.07	 13:430	 14:-1.4	 15:0	 16:0
1	 1:25.56	 2:25.56	 3:25.19	 4:25.75	 5:0	 6:0	 7:0	 8:0	 9:.06	 10:.05	 11:.06	 12:.06	 13:425	 14:-1.40384615385	 15:0	 16:0
1	 1:25.56	 2:25.56	 3:25.19	 4:25.69	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.04	 11:.05	 12:.06	 13:425	 14:-1.42692307692	 15:0	 16:0
1	 1:25.56	 2:25.56	 3:25.19	 4:25.69	 5:0	 6:0	 7:0	 8:0	 9:.06	 10:.05	 11:.06	 12:.06	 13:420	 14:-1.51923076923	 15:0	 16:0
1	 1:25.56	 2:25.56	 3:25.19	 4:25.63	 5:0	 6:0	 7:0	 8:0	 9:.06	 10:.05	 11:.06	 12:.06	 13:425	 14:-1.53846153846	 15:0	 16:0
1	 1:25.56	 2:25.56	 3:25.13	 4:25.63	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.05	 11:.06	 12:.07	 13:425	 14:-1.53461538462	 15:0	 16:0
1	 1:25.56	 2:25.56	 3:25.13	 4:25.69	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.05	 11:.06	 12:.06	 13:420	 14:-1.50384615385	 15:0	 16:0
1	 1:25.56	 2:25.56	 3:25.13	 4:25.69	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.04	 11:.05	 12:.07	 13:415	 14:-1.48846153846	 15:0	 16:0
1	 1:25.56	 2:25.56	 3:25.13	 4:25.69	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.05	 11:.07	 12:.06	 13:420	 14:-1.44230769231	 15:0	 16:0
1	 1:25.56	 2:25.56	 3:25.13	 4:25.69	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.05	 11:.06	 12:.06	 13:420	 14:-1.41923076923	 15:0	 16:0
1	 1:25.56	 2:25.56	 3:25.13	 4:25.63	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.05	 11:.06	 12:.07	 13:420	 14:-1.42307692308	 15:0	 16:0
1	 1:25.5	 2:25.56	 3:25.13	 4:25.69	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.05	 11:.07	 12:.06	 13:420	 14:-1.40769230769	 15:0	 16:0
1	 1:25.5	 2:25.56	 3:25.13	 4:25.63	 5:0	 6:0	 7:0	 8:0	 9:.06	 10:.04	 11:.06	 12:.06	 13:410	 14:-1.46538461538	 15:0	 16:0
1	 1:25.5	 2:25.56	 3:25.13	 4:25.63	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.05	 11:.06	 12:.06	 13:410	 14:-1.44615384615	 15:0	 16:0
1	 1:25.56	 2:25.56	 3:25.13	 4:25.69	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.05	 11:.06	 12:.07	 13:405	 14:-1.44230769231	 15:0	 16:0
1	 1:25.56	 2:25.56	 3:25.13	 4:25.69	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.05	 11:.07	 12:.06	 13:405	 14:-1.45384615385	 15:0	 16:0
1	 1:25.56	 2:25.56	 3:25.13	 4:25.75	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.05	 11:.06	 12:.06	 13:400	 14:-1.48076923077	 15:0	 16:0
1	 1:25.56	 2:25.56	 3:25.13	 4:25.69	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.04	 11:.06	 12:.06	 13:405	 14:-1.47692307692	 15:0	 16:0
1	 1:25.56	 2:25.56	 3:25.13	 4:25.69	 5:0	 6:0	 7:0	 8:0	 9:.06	 10:.05	 11:.06	 12:.05	 13:400	 14:-1.44230769231	 15:0	 16:0
1	 1:25.56	 2:25.56	 3:25.13	 4:25.69	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.05	 11:.07	 12:.07	 13:400	 14:-1.42307692308	 15:0	 16:0
1	 1:25.5	 2:25.56	 3:25.13	 4:25.69	 5:0	 6:0	 7:0	 8:0	 9:.06	 10:.04	 11:.06	 12:.06	 13:400	 14:-1.37307692308	 15:0	 16:0
1	 1:25.56	 2:25.56	 3:25.13	 4:25.75	 5:0	 6:0	 7:0	 8:0	 9:.06	 10:.05	 11:.05	 12:.06	 13:395	 14:-1.43846153846	 15:0	 16:0
1	 1:25.5	 2:25.56	 3:25.13	 4:25.69	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.05	 11:.06	 12:.06	 13:390	 14:-1.52307692308	 15:0	 16:0
1	 1:25.5	 2:25.5	 3:25.13	 4:25.69	 5:0	 6:0	 7:0	 8:0	 9:.06	 10:.05	 11:.06	 12:.06	 13:390	 14:-1.62692307692	 15:0	 16:0
1	 1:25.5	 2:25.56	 3:25.13	 4:25.63	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.04	 11:.06	 12:.06	 13:390	 14:-1.65384615385	 15:0	 16:0
1	 1:25.5	 2:25.56	 3:25.13	 4:25.63	 5:0	 6:0	 7:0	 8:0	 9:.06	 10:.04	 11:.06	 12:.06	 13:390	 14:-1.65	 15:0	 16:0
1	 1:25.5	 2:25.56	 3:25.13	 4:25.69	 5:0	 6:0	 7:0	 8:0	 9:.06	 10:.06	 11:.06	 12:.05	 13:390	 14:-1.66538461538	 15:0	 16:0
1	 1:25.5	 2:25.56	 3:25.13	 4:25.69	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.05	 11:.06	 12:.07	 13:390	 14:-1.65384615385	 15:0	 16:0
1	 1:25.56	 2:25.56	 3:25.13	 4:25.88	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.05	 11:.06	 12:.06	 13:390	 14:-1.66538461538	 15:0	 16:0
1	 1:25.5	 2:25.56	 3:25.13	 4:25.75	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.05	 11:.05	 12:.06	 13:390	 14:-1.60384615385	 15:0	 16:0
1	 1:25.5	 2:25.5	 3:25.13	 4:25.75	 5:0	 6:0	 7:0	 8:0	 9:.06	 10:.05	 11:.06	 12:.06	 13:390	 14:-1.51538461538	 15:0	 16:0
1	 1:25.5	 2:25.56	 3:25.13	 4:25.75	 5:0	 6:0	 7:0	 8:0	 9:.06	 10:.05	 11:.06	 12:.07	 13:390	 14:-1.45	 15:0	 16:0
1	 1:25.5	 2:25.5	 3:25.13	 4:25.69	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.05	 11:.06	 12:.07	 13:390	 14:-1.41153846154	 15:0	 16:0
1	 1:25.56	 2:25.56	 3:25.13	 4:25.69	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.05	 11:.06	 12:.06	 13:390	 14:-1.30384615385	 15:0	 16:0
1	 1:25.5	 2:25.56	 3:25.13	 4:25.69	 5:0	 6:0	 7:0	 8:0	 9:.06	 10:.06	 11:.06	 12:.06	 13:390	 14:-1.17307692308	 15:0	 16:0
1	 1:25.5	 2:25.5	 3:25.13	 4:25.63	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.05	 11:.06	 12:.07	 13:390	 14:-1.01923076923	 15:0	 16:0
1	 1:25.5	 2:25.5	 3:25.13	 4:25.63	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.05	 11:.06	 12:.06	 13:390	 14:-.842307692308	 15:0	 16:0
1	 1:25.5	 2:25.5	 3:25.13	 4:25.63	 5:0	 6:0	 7:0	 8:0	 9:.06	 10:.05	 11:.06	 12:.06	 13:390	 14:-.742307692308	 15:0	 16:0
1	 1:25.56	 2:25.5	 3:25.13	 4:25.63	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.05	 11:.06	 12:.06	 13:390	 14:-.626923076923	 15:0	 16:0
1	 1:25.56	 2:25.5	 3:25.06	 4:25.63	 5:0	 6:0	 7:0	 8:0	 9:.06	 10:.05	 11:.07	 12:.06	 13:390	 14:-.546153846154	 15:0	 16:0
1	 1:25.5	 2:25.5	 3:25.06	 4:25.63	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.05	 11:.07	 12:.06	 13:390	 14:-.453846153846	 15:0	 16:0
1	 1:25.5	 2:25.5	 3:25.13	 4:25.63	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.05	 11:.06	 12:.06	 13:390	 14:-.4	 15:0	 16:0
1	 1:25.5	 2:25.5	 3:25.13	 4:25.63	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.05	 11:.07	 12:.06	 13:390	 14:-.288461538462	 15:0	 16:0
1	 1:25.5	 2:25.5	 3:25.13	 4:25.75	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.05	 11:.05	 12:.06	 13:385	 14:-.261538461538	 15:0	 16:0
1	 1:25.5	 2:25.5	 3:25.06	 4:25.69	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.05	 11:.06	 12:.06	 13:385	 14:-.223076923077	 15:0	 16:0
1	 1:25.56	 2:25.5	 3:25.13	 4:25.81	 5:0	 6:0	 7:0	 8:0	 9:.06	 10:.05	 11:.06	 12:.07	 13:390	 14:-.126923076923	 15:0	 16:0
1	 1:25.56	 2:25.56	 3:25.06	 4:25.69	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.05	 11:.07	 12:.06	 13:390	 14:-.0730769230769	 15:0	 16:0
1	 1:25.5	 2:25.56	 3:25.13	 4:25.69	 5:0	 6:0	 7:0	 8:0	 9:.06	 10:.06	 11:.06	 12:.07	 13:385	 14:-.111538461538	 15:0	 16:0
1	 1:25.5	 2:25.5	 3:25.13	 4:25.69	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.05	 11:.06	 12:.06	 13:385	 14:-.146153846154	 15:0	 16:0
1	 1:25.56	 2:25.56	 3:25.06	 4:25.69	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.04	 11:.06	 12:.06	 13:385	 14:-.176923076923	 15:0	 16:0
1	 1:25.5	 2:25.56	 3:25.06	 4:25.63	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.05	 11:.06	 12:.06	 13:385	 14:-.203846153846	 15:0	 16:0
1	 1:25.5	 2:25.5	 3:25.06	 4:25.69	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.05	 11:.06	 12:.06	 13:385	 14:-.226923076923	 15:0	 16:0
1	 1:25.5	 2:25.5	 3:25.13	 4:25.69	 5:0	 6:0	 7:0	 8:0	 9:.06	 10:.04	 11:.06	 12:.06	 13:385	 14:-.246153846154	 15:0	 16:0
1	 1:25.56	 2:25.5	 3:25.06	 4:25.69	 5:0	 6:0	 7:0	 8:0	 9:.06	 10:.05	 11:.06	 12:.06	 13:385	 14:-.261538461538	 15:0	 16:0
1	 1:25.56	 2:25.56	 3:25.06	 4:25.63	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.05	 11:.06	 12:.06	 13:385	 14:-.273076923077	 15:0	 16:0
1	 1:25.5	 2:25.5	 3:25.06	 4:25.69	 5:0	 6:0	 7:0	 8:0	 9:.06	 10:.05	 11:.05	 12:.06	 13:385	 14:-.280769230769	 15:0	 16:0
1	 1:25.56	 2:25.5	 3:25.06	 4:25.69	 5:0	 6:0	 7:0	 8:0	 9:.06	 10:.05	 11:.06	 12:.06	 13:385	 14:-.284615384615	 15:0	 16:0
1	 1:25.56	 2:25.56	 3:25.06	 4:25.63	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.05	 11:.06	 12:.06	 13:385	 14:-.284615384615	 15:0	 16:0
1	 1:25.56	 2:25.5	 3:25.13	 4:25.63	 5:0	 6:0	 7:0	 8:0	 9:.06	 10:.05	 11:.06	 12:.06	 13:385	 14:-.280769230769	 15:0	 16:0
1	 1:25.56	 2:25.5	 3:25.13	 4:25.63	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.05	 11:.06	 12:.06	 13:385	 14:-.273076923077	 15:0	 16:0
1	 1:25.56	 2:25.5	 3:25.06	 4:25.63	 5:0	 6:0	 7:0	 8:0	 9:.06	 10:.05	 11:.05	 12:.06	 13:385	 14:-.261538461538	 15:0	 16:0
1	 1:25.5	 2:25.5	 3:25.06	 4:25.56	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.05	 11:.05	 12:.05	 13:385	 14:-.246153846154	 15:0	 16:0
1	 1:25.5	 2:25.5	 3:25.06	 4:25.56	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.05	 11:.06	 12:.06	 13:385	 14:-.226923076923	 15:0	 16:0
1	 1:25.5	 2:25.5	 3:25.06	 4:25.56	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.05	 11:.06	 12:.06	 13:385	 14:-.203846153846	 15:0	 16:0
1	 1:25.5	 2:25.5	 3:25.06	 4:25.63	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.05	 11:.07	 12:.06	 13:385	 14:-.176923076923	 15:0	 16:0
1	 1:25.5	 2:25.5	 3:25.06	 4:25.63	 5:0	 6:0	 7:0	 8:0	 9:.06	 10:.05	 11:.05	 12:.06	 13:385	 14:-.146153846154	 15:0	 16:0
1	 1:25.5	 2:25.5	 3:25.06	 4:25.63	 5:0	 6:0	 7:0	 8:0	 9:.06	 10:.05	 11:.06	 12:.06	 13:385	 14:-.111538461538	 15:0	 16:0
1	 1:25.5	 2:25.5	 3:25.06	 4:25.63	 5:0	 6:0	 7:0	 8:0	 9:.06	 10:.05	 11:.06	 12:.07	 13:385	 14:-.0730769230769	 15:0	 16:0
1	 1:25.5	 2:25.5	 3:25.06	 4:25.63	 5:0	 6:0	 7:0	 8:0	 9:.06	 10:.05	 11:.06	 12:.06	 13:385	 14:-.0807692307692	 15:0	 16:0
1	 1:25.5	 2:25.5	 3:25.06	 4:25.63	 5:0	 6:0	 7:0	 8:0	 9:.06	 10:.05	 11:.07	 12:.05	 13:385	 14:-.0884615384615	 15:0	 16:0
1	 1:25.5	 2:25.5	 3:25.06	 4:25.63	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.05	 11:.06	 12:.06	 13:385	 14:-.0461538461538	 15:0	 16:0
1	 1:25.5	 2:25.5	 3:25.06	 4:25.69	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.05	 11:.07	 12:.06	 13:385	 14:0	 15:0	 16:0
1	 1:25.5	 2:25.5	 3:25.06	 4:25.63	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.05	 11:.06	 12:.05	 13:380	 14:-.0461538461538	 15:0	 16:0
1	 1:25.5	 2:25.5	 3:25.06	 4:25.69	 5:0	 6:0	 7:0	 8:0	 9:.06	 10:.05	 11:.06	 12:.07	 13:380	 14:-.0884615384615	 15:0	 16:0
1	 1:25.5	 2:25.5	 3:25.13	 4:25.63	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.05	 11:.06	 12:.06	 13:380	 14:-.126923076923	 15:0	 16:0
1	 1:25.5	 2:25.5	 3:25.06	 4:25.69	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.05	 11:.06	 12:.06	 13:380	 14:-.161538461538	 15:0	 16:0
1	 1:25.5	 2:25.5	 3:25.06	 4:25.63	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.05	 11:.06	 12:.06	 13:380	 14:-.192307692308	 15:0	 16:0
1	 1:25.5	 2:25.56	 3:25.06	 4:25.63	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.05	 11:.06	 12:.07	 13:380	 14:-.219230769231	 15:0	 16:0
1	 1:25.5	 2:25.5	 3:25.06	 4:25.63	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.05	 11:.05	 12:.06	 13:380	 14:-.242307692308	 15:0	 16:0
1	 1:25.5	 2:25.5	 3:25.06	 4:25.63	 5:0	 6:0	 7:0	 8:0	 9:.06	 10:.05	 11:.06	 12:.06	 13:385	 14:-.215384615385	 15:0	 16:0
1	 1:25.5	 2:25.5	 3:25.06	 4:25.63	 5:0	 6:0	 7:0	 8:0	 9:.06	 10:.05	 11:.06	 12:.06	 13:380	 14:-.234615384615	 15:0	 16:0
1	 1:25.5	 2:25.5	 3:25.06	 4:25.63	 5:0	 6:0	 7:0	 8:0	 9:.06	 10:.05	 11:.06	 12:.06	 13:380	 14:-.25	 15:0	 16:0
1	 1:25.5	 2:25.5	 3:25.06	 4:25.69	 5:0	 6:0	 7:0	 8:0	 9:.06	 10:.05	 11:.06	 12:.06	 13:380	 14:-.261538461538	 15:0	 16:0
1	 1:25.5	 2:25.5	 3:25.06	 4:25.69	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.05	 11:.06	 12:.06	 13:380	 14:-.269230769231	 15:0	 16:0
1	 1:25.5	 2:25.5	 3:25.06	 4:25.69	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.04	 11:.06	 12:.06	 13:380	 14:-.273076923077	 15:0	 16:0
1	 1:25.5	 2:25.5	 3:25.06	 4:25.63	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.05	 11:.06	 12:.07	 13:380	 14:-.273076923077	 15:0	 16:0
1	 1:25.5	 2:25.5	 3:25.06	 4:25.63	 5:0	 6:0	 7:0	 8:0	 9:.06	 10:.05	 11:.06	 12:.06	 13:380	 14:-.269230769231	 15:0	 16:0
1	 1:25.44	 2:25.5	 3:25.06	 4:25.63	 5:0	 6:0	 7:0	 8:0	 9:.06	 10:.06	 11:.06	 12:.06	 13:380	 14:-.261538461538	 15:0	 16:0
1	 1:25.44	 2:25.5	 3:25.06	 4:25.63	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.05	 11:.07	 12:.06	 13:380	 14:-.25	 15:0	 16:0
1	 1:25.44	 2:25.5	 3:25.06	 4:25.63	 5:0	 6:0	 7:0	 8:0	 9:.06	 10:.05	 11:.06	 12:.06	 13:380	 14:-.234615384615	 15:0	 16:0
1	 1:25.44	 2:25.44	 3:25	 4:25.56	 5:0	 6:0	 7:0	 8:0	 9:.06	 10:.05	 11:.06	 12:.06	 13:380	 14:-.215384615385	 15:0	 16:0
1	 1:25.5	 2:25.5	 3:25	 4:25.56	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.05	 11:.07	 12:.07	 13:380	 14:-.192307692308	 15:0	 16:0
1	 1:25.5	 2:25.5	 3:25.06	 4:25.56	 5:0	 6:0	 7:0	 8:0	 9:.06	 10:.05	 11:.06	 12:.06	 13:380	 14:-.165384615385	 15:0	 16:0
1	 1:25.44	 2:25.5	 3:25	 4:25.63	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.05	 11:.06	 12:.06	 13:380	 14:-.134615384615	 15:0	 16:0
1	 1:25.44	 2:25.5	 3:25.06	 4:25.63	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.05	 11:.06	 12:.06	 13:380	 14:-.1	 15:0	 16:0
1	 1:25.44	 2:25.5	 3:25.06	 4:25.63	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.05	 11:.06	 12:.06	 13:380	 14:-.0615384615385	 15:0	 16:0
1	 1:25.44	 2:25.5	 3:25.06	 4:25.56	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.05	 11:.06	 12:.06	 13:380	 14:-.0192307692308	 15:0	 16:0
1	 1:25.5	 2:25.5	 3:25	 4:25.63	 5:0	 6:0	 7:0	 8:0	 9:.06	 10:.05	 11:.06	 12:.06	 13:380	 14:-.0230769230769	 15:0	 16:0
1	 1:25.44	 2:25.5	 3:25.06	 4:25.56	 5:0	 6:0	 7:0	 8:0	 9:.06	 10:.05	 11:.06	 12:.06	 13:380	 14:-.0269230769231	 15:0	 16:0
1	 1:25.5	 2:25.44	 3:25.06	 4:25.63	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.05	 11:.06	 12:.05	 13:380	 14:-.0307692307692	 15:0	 16:0
1	 1:25.44	 2:25.44	 3:25.06	 4:25.56	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.04	 11:.06	 12:.06	 13:380	 14:-.0346153846154	 15:0	 16:0
1	 1:25.44	 2:25.44	 3:25.06	 4:25.56	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.05	 11:.06	 12:.06	 13:380	 14:-.0384615384615	 15:0	 16:0
1	 1:25.44	 2:25.5	 3:25.06	 4:25.63	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.05	 11:.06	 12:.06	 13:380	 14:-.0423076923077	 15:0	 16:0
1	 1:25.44	 2:25.5	 3:25.06	 4:25.56	 5:0	 6:0	 7:0	 8:0	 9:.06	 10:.05	 11:.05	 12:.06	 13:380	 14:-.0461538461538	 15:0	 16:0
1	 1:25.5	 2:25.5	 3:25.06	 4:25.56	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.06	 11:.06	 12:.06	 13:380	 14:0	 15:0	 16:0
1	 1:25.5	 2:25.5	 3:25	 4:25.63	 5:0	 6:0	 7:0	 8:0	 9:.06	 10:.05	 11:.05	 12:.06	 13:380	 14:0	 15:0	 16:0
1	 1:25.5	 2:25.5	 3:25	 4:25.63	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.05	 11:.05	 12:.06	 13:380	 14:0	 15:0	 16:0
1	 1:25.5	 2:25.5	 3:25	 4:25.63	 5:0	 6:0	 7:0	 8:0	 9:.11	 10:.05	 11:.11	 12:.06	 13:380	 14:0	 15:0	 16:0
1	 1:25.5	 2:25.5	 3:25.06	 4:25.56	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.1	 11:.06	 12:.06	 13:380	 14:0	 15:0	 16:0
1	 1:25.5	 2:25.5	 3:25.06	 4:25.56	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.05	 11:.06	 12:.06	 13:380	 14:0	 15:0	 16:0
1	 1:25.5	 2:25.5	 3:25	 4:25.56	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.05	 11:.06	 12:.06	 13:380	 14:0	 15:0	 16:0
1	 1:25.44	 2:25.44	 3:25.06	 4:25.56	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.05	 11:.06	 12:.06	 13:380	 14:0	 15:0	 16:0
1	 1:25.44	 2:25.5	 3:25	 4:25.56	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.06	 11:.06	 12:.06	 13:380	 14:0	 15:0	 16:0
1	 1:25.5	 2:25.5	 3:25	 4:25.5	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.05	 11:.06	 12:.06	 13:380	 14:0	 15:0	 16:0
1	 1:25.5	 2:25.44	 3:25.06	 4:25.5	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.04	 11:.06	 12:.05	 13:380	 14:0	 15:0	 16:0
1	 1:25.5	 2:25.44	 3:25	 4:25.56	 5:0	 6:0	 7:0	 8:0	 9:.08	 10:.05	 11:.06	 12:.06	 13:380	 14:0	 15:0	 16:0
1	 1:25.44	 2:25.44	 3:25	 4:25.56	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.05	 11:.07	 12:.06	 13:380	 14:0	 15:0	 16:0
1	 1:25.44	 2:25.44	 3:25	 4:25.56	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.05	 11:.06	 12:.06	 13:375	 14:-.0461538461538	 15:0	 16:0
1	 1:25.44	 2:25.44	 3:25	 4:25.56	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.05	 11:.06	 12:.07	 13:375	 14:-.0884615384615	 15:0	 16:0
1	 1:25.44	 2:25.44	 3:25.06	 4:25.56	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.05	 11:.06	 12:.08	 13:375	 14:-.126923076923	 15:0	 16:0
1	 1:25.44	 2:25.44	 3:25	 4:25.5	 5:0	 6:0	 7:0	 8:0	 9:.06	 10:.05	 11:.06	 12:.06	 13:375	 14:-.161538461538	 15:0	 16:0
1	 1:25.44	 2:25.44	 3:25.06	 4:25.44	 5:0	 6:0	 7:0	 8:0	 9:.06	 10:.05	 11:.06	 12:.07	 13:375	 14:-.192307692308	 15:0	 16:0
1	 1:25.44	 2:25.44	 3:25.06	 4:25.5	 5:0	 6:0	 7:0	 8:0	 9:.06	 10:.06	 11:.06	 12:.06	 13:375	 14:-.219230769231	 15:0	 16:0
1	 1:25.44	 2:25.44	 3:25	 4:25.63	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.05	 11:.06	 12:.07	 13:375	 14:-.242307692308	 15:0	 16:0
1	 1:25.44	 2:25.44	 3:25.06	 4:25.56	 5:0	 6:0	 7:0	 8:0	 9:.06	 10:.05	 11:.06	 12:.06	 13:375	 14:-.261538461538	 15:0	 16:0
1	 1:25.44	 2:25.44	 3:25	 4:25.56	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.05	 11:.06	 12:.06	 13:375	 14:-.276923076923	 15:0	 16:0
1	 1:25.44	 2:25.44	 3:25.06	 4:25.56	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.06	 11:.06	 12:.05	 13:375	 14:-.288461538462	 15:0	 16:0
1	 1:25.44	 2:25.44	 3:25	 4:25.56	 5:0	 6:0	 7:0	 8:0	 9:.07	 10:.05	 11:.07	 12:.07	 13:375	 14:-.296153846154	 15:0	 16:0
1	 1:25.44	 2:25.44	 3:25	 4:25.56	 5:0	 6:0	 7:0	 8:0	 9:.06	 10:.05	 11:.06	 12:.06	 13:375	 14:-.3	 15:0	 16:0
1	 1:25.44	 2:25.44	 3:25	 4:25.56	 5:0	 6:0	 7:0	 8:0	 9:.06	 10:.05	 11:.06	 12:.07	 13:375	 14:-.3	 15:0	 16:0
